,runtime_ham10,runtime_ham2,runtime_ham4,runtime_ham6,runtime_ham8,runtime_ham9,RF_ham10_pred,RF_ham2_pred,RF_ham4_pred,RF_ham6_pred,RF_ham8_pred,RF_ham9_pred,1st_ham,1st_time,2nd_ham,2nd_time,3rd_ham,3rd_time
16,96.79,3.2319999999999998,11.074000000000002,58.401,4.46,45.946999999999996,135.7733793430878,83.8423060383549,33.95203141451147,41.181136452473076,45.853854455580624,74.30913516972983,runtime_ham4,11.074000000000002,runtime_ham6,58.401,runtime_ham8,4.46
17,79.798,21.294,16.779,62.607,18.708,52.653,107.73924368809062,83.8423060383549,29.51654888144904,41.181136452473076,45.853854455580624,74.30913516972983,runtime_ham4,16.779,runtime_ham6,62.607,runtime_ham8,18.708
18,170.528,199.94400000000002,123.24600000000001,199.995,32.199,4.633,178.2315784564844,96.4900441231874,42.30518105614946,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,123.24600000000001,runtime_ham8,32.199,runtime_ham9,4.633
19,116.314,2.4819999999999998,2.818,114.556,22.235,194.798,171.63672512940892,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,2.818,runtime_ham8,22.235,runtime_ham9,194.798
20,162.589,199.99599999999998,19.357,199.989,57.972,149.756,153.17268022007676,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,19.357,runtime_ham8,57.972,runtime_ham9,149.756
21,150.639,199.99400000000003,15.767999999999999,40.299,13.917,193.081,178.24771811780346,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,15.767999999999999,runtime_ham8,13.917,runtime_ham9,193.081
22,191.454,199.993,4.754,32.251999999999995,20.651999999999997,58.196999999999996,185.77201515116226,96.4900441231874,35.6136172138312,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,4.754,runtime_ham8,20.651999999999997,runtime_ham9,58.196999999999996
23,86.499,194.519,17.849,199.99099999999999,17.667,16.348,87.67726602551666,83.8423060383549,34.926665971540885,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,17.849,runtime_ham8,17.667,runtime_ham6,199.99099999999999
24,98.285,2.967,97.426,87.78,7.167999999999999,199.99400000000003,114.23197452762925,83.8423060383549,32.998185924315386,53.02714542539154,45.853854455580624,74.30913516972983,runtime_ham4,97.426,runtime_ham8,7.167999999999999,runtime_ham6,87.78
25,102.585,8.089,1.29,13.300999999999998,17.945999999999998,6.6339999999999995,134.4004446471316,83.8423060383549,31.680236628584204,48.07424804711439,45.853854455580624,69.54537592776498,runtime_ham4,1.29,runtime_ham8,17.945999999999998,runtime_ham6,13.300999999999998
26,135.101,2.513,18.302,0.114,6.855,10.324000000000002,127.96481998217469,76.95521608620179,32.033590057919625,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,18.302,runtime_ham8,6.855,runtime_ham6,0.114
27,199.99,118.166,2.27,17.496,18.593,16.544,157.3883023631271,83.8423060383549,31.680236628584204,48.07424804711439,45.853854455580624,69.54537592776498,runtime_ham4,2.27,runtime_ham8,18.593,runtime_ham6,17.496
28,103.15799999999999,43.50899999999999,36.463,4.024,2.1390000000000002,185.041,122.36954347830037,83.8423060383549,35.85475929443186,48.07424804711439,45.853854455580624,69.54537592776498,runtime_ham4,36.463,runtime_ham8,2.1390000000000002,runtime_ham6,4.024
29,101.08,199.99400000000003,3.655,49.98,38.887,73.456,105.81092754066817,83.8423060383549,31.680236628584204,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,3.655,runtime_ham8,38.887,runtime_ham6,49.98
30,79.723,199.99599999999998,33.077,114.446,6.934,188.63400000000001,107.12222362119314,96.4900441231874,29.51654888144904,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,33.077,runtime_ham8,6.934,runtime_ham9,188.63400000000001
31,199.993,115.633,3.1489999999999996,199.981,14.067,21.9,178.24771811780346,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,3.1489999999999996,runtime_ham8,14.067,runtime_ham9,21.9
32,199.99,7.346,37.798,199.98,15.42,171.858,182.79417299429954,96.4900441231874,29.51654888144904,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,37.798,runtime_ham8,15.42,runtime_ham9,171.858
33,199.99200000000002,42.773,61.43899999999999,22.695,16.102999999999998,51.832,181.35008478447014,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,61.43899999999999,runtime_ham8,16.102999999999998,runtime_ham9,51.832
34,126.68799999999999,199.995,14.79,158.235,62.951,52.022,157.27151264834248,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,14.79,runtime_ham8,62.951,runtime_ham9,52.022
35,199.99200000000002,199.97099999999998,37.488,199.99400000000003,58.018,199.99599999999998,180.47212720871258,96.4900441231874,32.033590057919625,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,37.488,runtime_ham8,58.018,runtime_ham9,199.99599999999998
36,199.968,199.995,8.119,199.99400000000003,38.394,168.5,184.1317871654225,96.4900441231874,28.787160714962944,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,8.119,runtime_ham8,38.394,runtime_ham9,168.5
37,199.989,152.561,25.44,199.97799999999998,17.367,199.99599999999998,184.97745118375715,96.4900441231874,28.787160714962944,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,25.44,runtime_ham8,17.367,runtime_ham9,199.99599999999998
38,199.981,199.99400000000003,57.992,199.99200000000002,11.494000000000002,30.816,182.79417299429954,96.4900441231874,29.51654888144904,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,57.992,runtime_ham8,11.494000000000002,runtime_ham9,30.816
39,199.986,199.99200000000002,122.071,147.409,41.254,199.99599999999998,164.35904095991924,96.4900441231874,49.263638390301786,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham8,41.254,runtime_ham4,122.071,runtime_ham9,199.99599999999998
40,169.03799999999998,48.078,8.224,13.200999999999999,106.866,11.683,178.38259785668166,96.4900441231874,28.787160714962944,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham4,8.224,runtime_ham8,106.866,runtime_ham9,11.683
41,131.05,13.876,7.94,199.99400000000003,19.761,76.69800000000001,161.0740634346626,96.4900441231874,63.80417464733743,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham8,19.761,runtime_ham4,7.94,runtime_ham9,76.69800000000001
42,199.99400000000003,199.995,75.176,199.94400000000002,199.995,199.99599999999998,183.57449387537923,96.4900441231874,60.346860679814725,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham8,199.995,runtime_ham4,75.176,runtime_ham9,199.99599999999998
43,199.99400000000003,64.627,1.0,28.855,18.059,127.973,131.49158288708054,76.95521608620179,29.54263989781497,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,1.0,runtime_ham8,18.059,runtime_ham6,28.855
44,85.45299999999999,0.077,5.276,26.678,5.949,9.305,118.53754085744944,76.95521608620179,29.54263989781497,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,5.276,runtime_ham8,5.949,runtime_ham6,26.678
45,66.899,61.788999999999994,33.111,22.041,100.62799999999999,25.869,80.34842302195159,76.95521608620179,48.30786711638907,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham8,100.62799999999999,runtime_ham4,33.111,runtime_ham6,22.041
46,199.989,8.285,9.658,59.246,3.551,9.607999999999999,162.6233699821747,76.95521608620179,29.54263989781497,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,9.658,runtime_ham8,3.551,runtime_ham6,59.246
47,162.847,199.99400000000003,162.10299999999998,199.99400000000003,199.995,199.99599999999998,175.3652986259846,96.4900441231874,73.77338546091136,107.27811159188741,45.853854455580624,76.57010301719613,runtime_ham8,199.995,runtime_ham4,162.10299999999998,runtime_ham9,199.99599999999998
48,199.985,199.99599999999998,5.365,199.99200000000002,25.791,77.102,188.0798178504238,96.4900441231874,52.47941571867911,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham8,25.791,runtime_ham4,5.365,runtime_ham9,77.102
49,189.77599999999998,199.99200000000002,199.99599999999998,21.522,20.768,199.995,157.2463600941831,96.4900441231874,120.50733982041068,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham8,20.768,runtime_ham9,199.995,runtime_ham2,199.99200000000002
50,199.99,24.655,16.805,23.585,24.230999999999998,5.038,182.7328590268944,96.4900441231874,26.64956398419371,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,16.805,runtime_ham8,24.230999999999998,runtime_ham9,5.038
51,199.99400000000003,199.99599999999998,7.624,5.26,21.24,199.995,168.24959164619375,96.4900441231874,29.895993327150403,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,7.624,runtime_ham8,21.24,runtime_ham9,199.995
52,199.993,111.32600000000001,4.013999999999999,199.99200000000002,3.716,106.714,188.0798178504238,96.4900441231874,29.54263989781497,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,4.013999999999999,runtime_ham8,3.716,runtime_ham9,106.714
53,199.99099999999999,199.99599999999998,39.654,199.99400000000003,5.196000000000001,75.48,181.4849645233483,96.4900441231874,38.13065839030179,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,39.654,runtime_ham8,5.196000000000001,runtime_ham9,75.48
54,199.983,199.99400000000003,199.99599999999998,199.99200000000002,39.601,126.03200000000001,174.15973819356105,96.4900441231874,127.80236122979125,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham8,39.601,runtime_ham9,126.03200000000001,runtime_ham2,199.99400000000003
55,199.987,197.072,15.385,31.601999999999997,57.832,5.337000000000001,136.06137946670293,96.4900441231874,48.660935082502625,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham8,57.832,runtime_ham4,15.385,runtime_ham9,5.337000000000001
56,199.987,199.993,17.366,199.988,27.673000000000002,199.995,182.7328590268944,96.4900441231874,38.531225612100684,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,17.366,runtime_ham8,27.673000000000002,runtime_ham9,199.995
57,199.99200000000002,199.99400000000003,22.319000000000003,19.464000000000002,100.87299999999999,161.032,175.93490118375715,96.4900441231874,48.839608068459754,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham8,100.87299999999999,runtime_ham4,22.319000000000003,runtime_ham9,161.032
58,199.993,105.448,71.584,199.99400000000003,27.62,78.64399999999999,178.79361565457003,89.60295417103428,26.64956398419371,100.44031653467918,45.853854455580624,76.57010301719613,runtime_ham4,71.584,runtime_ham8,27.62,runtime_ham9,78.64399999999999
59,0.004,0.004,0.002,0.004,0.002,0.002,47.00148971264368,76.95521608620179,29.54263989781497,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,0.002,runtime_ham8,0.002,runtime_ham10,0.004
60,0.004,0.004,0.002,0.004,0.002,0.004,48.98501637931035,76.95521608620179,29.54263989781497,53.02714542539154,45.853854455580624,69.54537592776498,runtime_ham4,0.002,runtime_ham8,0.002,runtime_ham10,0.004
61,106.20200000000001,3.213,7.197,8.705,1.2229999999999999,9.773,88.64030043728135,76.95521608620179,33.71716256366263,53.02714542539154,66.58084348988993,69.54537592776498,runtime_ham4,7.197,runtime_ham6,8.705,runtime_ham8,1.2229999999999999
62,179.092,167.574,3.4530000000000003,3.304,22.644000000000002,0.777,178.3751485208183,89.60295417103428,62.5331969719986,83.28498172085278,45.853854455580624,76.57010301719613,runtime_ham8,22.644000000000002,runtime_ham4,3.4530000000000003,runtime_ham9,0.777
63,130.244,0.287,4.055,10.344000000000001,16.635,17.63,174.08872833993428,89.60295417103428,79.0699596058867,69.29100385931581,45.853854455580624,76.57010301719613,runtime_ham8,16.635,runtime_ham6,10.344000000000001,runtime_ham9,17.63
64,199.99,199.995,86.242,199.99200000000002,122.262,199.995,186.62561515116226,96.4900441231874,29.51654888144904,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,86.242,runtime_ham8,122.262,runtime_ham9,199.995
65,199.99099999999999,199.995,13.404000000000002,199.99200000000002,37.751,64.471,172.86896711194657,96.4900441231874,29.51654888144904,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,13.404000000000002,runtime_ham8,37.751,runtime_ham9,64.471
66,199.989,199.995,3.002,29.148000000000003,27.695999999999998,199.99599999999998,172.86896711194657,96.4900441231874,35.6136172138312,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,3.002,runtime_ham8,27.695999999999998,runtime_ham9,199.99599999999998
67,185.65400000000002,199.99599999999998,199.995,9.386000000000001,56.715,34.539,159.58348170014935,96.4900441231874,194.43194166666666,69.29100385931581,75.52395689296283,76.57010301719613,runtime_ham6,9.386000000000001,runtime_ham8,56.715,runtime_ham9,34.539
68,73.586,199.958,54.762,69.065,27.198,129.483,97.81868753854334,96.4900441231874,80.63465314855875,69.29100385931581,75.52395689296283,76.57010301719613,runtime_ham6,69.065,runtime_ham8,27.198,runtime_ham9,129.483
69,199.993,41.032,199.99599999999998,24.854,199.995,43.843999999999994,172.84083383638819,89.60295417103428,167.33772031120026,69.29100385931581,114.87808240377566,76.57010301719613,runtime_ham6,24.854,runtime_ham9,43.843999999999994,runtime_ham2,41.032
70,70.095,199.99599999999998,35.751,199.99200000000002,15.205,29.232,172.86896711194657,96.4900441231874,35.6136172138312,107.27811159188741,45.853854455580624,81.33386225916095,runtime_ham4,35.751,runtime_ham8,15.205,runtime_ham9,29.232
71,37.042,43.27,71.543,23.891,199.995,24.329,63.31003614121511,76.95521608620179,67.93470817927171,58.9772510847322,126.09336752282329,69.54537592776498,runtime_ham6,23.891,runtime_ham10,37.042,runtime_ham4,71.543
72,30.778000000000002,55.63,70.237,24.971999999999998,67.949,42.533,32.29900666666667,76.95521608620179,67.0814778540078,58.9772510847322,126.09336752282329,69.54537592776498,runtime_ham10,30.778000000000002,runtime_ham6,24.971999999999998,runtime_ham4,70.237
73,50.038000000000004,100.397,80.024,54.273,81.094,64.79899999999999,75.0771051924248,76.95521608620179,74.02349064429026,58.9772510847322,114.87808240377566,69.54537592776498,runtime_ham6,54.273,runtime_ham9,64.79899999999999,runtime_ham4,80.024
74,199.99099999999999,199.99400000000003,199.995,145.423,199.99200000000002,138.707,154.72011015968306,89.60295417103428,181.3151273611111,69.29100385931581,114.87808240377566,76.57010301719613,runtime_ham6,145.423,runtime_ham9,138.707,runtime_ham2,199.99400000000003
75,31.361,45.155,96.022,95.38600000000001,88.302,43.528999999999996,74.67510280112046,76.95521608620179,93.09604206773619,58.9772510847322,114.87808240377566,69.54537592776498,runtime_ham6,95.38600000000001,runtime_ham9,43.528999999999996,runtime_ham10,31.361
76,33.834,62.967,62.303000000000004,32.297,75.203,20.511,30.115491666666674,76.95521608620179,84.33822151260503,58.9772510847322,138.27852588801,69.54537592776498,runtime_ham10,33.834,runtime_ham6,32.297,runtime_ham9,20.511
77,130.799,106.435,0.937,6.9510000000000005,0.061,13.459000000000001,128.27580276966123,76.95521608620179,31.680236628584204,41.181136452473076,45.853854455580624,69.54537592776498,runtime_ham4,0.937,runtime_ham6,6.9510000000000005,runtime_ham8,0.061
78,105.12899999999999,0.065,1.8869999999999998,19.698,5.265,15.008,108.27859848394692,76.95521608620179,55.66909158285229,41.181136452473076,45.853854455580624,69.54537592776498,runtime_ham6,19.698,runtime_ham8,5.265,runtime_ham4,1.8869999999999998
79,67.01,8.697000000000001,1.13,2.5269999999999997,7.93,1.031,83.54119004892452,91.06510640342944,57.8187700324915,58.9772510847322,134.55418852537264,74.30913516972983,runtime_ham4,1.13,runtime_ham6,2.5269999999999997,runtime_ham9,1.031
80,42.873999999999995,0.831,199.995,7.175,19.765,11.847000000000001,68.01131656882028,91.06510640342944,180.23005723039213,60.714702152394125,134.55418852537264,74.30913516972983,runtime_ham6,7.175,runtime_ham10,42.873999999999995,runtime_ham9,11.847000000000001
81,124.086,139.077,8.049,0.308,13.847999999999999,0.126,69.35687367199488,91.06510640342944,54.537387200413015,58.9772510847322,134.55418852537264,74.30913516972983,runtime_ham4,8.049,runtime_ham6,0.308,runtime_ham10,124.086
82,199.99099999999999,0.196,34.365,0.11599999999999999,34.177,0.032,177.64039190476188,79.34862248786486,49.669692852683966,19.9398847150496,51.94292527624932,67.68562487607157,runtime_ham6,0.11599999999999999,runtime_ham4,34.365,runtime_ham8,34.177
83,40.02,56.051,199.99599999999998,8.712,33.796,133.47899999999998,64.75921938628059,91.06510640342944,158.81209017273574,58.9772510847322,144.25601931594127,74.30913516972983,runtime_ham6,8.712,runtime_ham10,40.02,runtime_ham9,133.47899999999998
84,121.208,1.444,24.204,199.99400000000003,41.85,0.938,110.70086864406778,79.34862248786486,29.642464987799293,25.695027678012558,51.94292527624932,67.68562487607157,runtime_ham6,199.99400000000003,runtime_ham4,24.204,runtime_ham8,41.85
85,199.99200000000002,199.99400000000003,7.111000000000001,117.655,7.127999999999999,2.8339999999999996,158.1158802768549,79.34862248786486,65.89130951935064,19.9398847150496,51.94292527624932,67.68562487607157,runtime_ham6,117.655,runtime_ham8,7.127999999999999,runtime_ham4,7.111000000000001
86,48.793,29.651999999999997,199.995,1.546,199.99400000000003,94.5,57.76342341999789,91.06510640342944,164.75352042483655,58.9772510847322,159.99960647441122,69.54537592776498,runtime_ham10,48.793,runtime_ham6,1.546,runtime_ham9,94.5
87,53.628,67.009,199.995,8.58,199.99400000000003,8.383,64.99750946259317,91.06510640342944,180.4838850081699,70.3218296529748,159.99960647441122,69.54537592776498,runtime_ham10,53.628,runtime_ham9,8.383,runtime_ham6,8.58
88,47.925,1.1640000000000001,199.995,0.6459999999999999,199.97299999999998,0.22699999999999998,63.09729147114018,91.06510640342944,148.06304299931233,58.9772510847322,159.99960647441122,69.54537592776498,runtime_ham6,0.6459999999999999,runtime_ham10,47.925,runtime_ham9,0.22699999999999998
89,97.383,13.112,199.995,62.268,199.993,0.12300000000000001,71.47167670643367,91.06510640342944,199.82852667483655,67.33807730489136,159.99960647441122,69.54537592776498,runtime_ham6,62.268,runtime_ham9,0.12300000000000001,runtime_ham10,97.383
90,199.99099999999999,15.517999999999999,199.995,15.427999999999999,199.947,64.689,107.78334338198033,91.06510640342944,158.81199017273573,58.9772510847322,159.99960647441122,69.54537592776498,runtime_ham6,15.427999999999999,runtime_ham9,64.689,runtime_ham2,15.517999999999999
91,66.885,199.993,199.99599999999998,57.678999999999995,199.99,199.995,60.885565277862234,91.06510640342944,199.82889236111106,78.68265587313394,159.99960647441122,82.52104096338061,runtime_ham10,66.885,runtime_ham6,57.678999999999995,runtime_ham9,199.995
92,73.874,1.6369999999999998,199.995,55.534,199.995,1.1740000000000002,70.28909231973604,84.17801645127632,195.14671556372548,67.33807730489136,159.99960647441122,82.52104096338061,runtime_ham6,55.534,runtime_ham10,73.874,runtime_ham9,1.1740000000000002
93,0.027999999999999997,0.265,199.995,0.17,199.995,88.87100000000001,41.608252254256065,79.34862248786486,79.1453380907792,25.695027678012558,51.94292527624932,67.68562487607157,runtime_ham6,0.17,runtime_ham10,0.027999999999999997,runtime_ham8,199.995
94,30.035999999999998,53.397,199.99599999999998,20.272000000000002,199.988,23.738000000000003,67.75709128019324,84.17801645127632,183.80261556372548,67.33807730489136,144.20870486317386,62.41891505474912,runtime_ham9,23.738000000000003,runtime_ham6,20.272000000000002,runtime_ham10,30.035999999999998
95,106.725,0.41200000000000003,14.343,140.716,2.085,199.99599999999998,103.68971523809523,79.34862248786486,29.642464987799293,25.695027678012558,51.94292527624932,84.25090063364735,runtime_ham6,140.716,runtime_ham4,14.343,runtime_ham8,2.085
96,167.832,199.993,1.122,0.055999999999999994,16.045,199.99599999999998,136.56880904761906,79.34862248786486,42.896493559227864,25.695027678012558,51.94292527624932,84.25090063364735,runtime_ham6,0.055999999999999994,runtime_ham4,1.122,runtime_ham8,16.045
97,55.343999999999994,11.401,199.99599999999998,79.029,199.987,3.43,81.89235529914531,84.17801645127632,147.99896458333328,78.68265587313394,144.20870486317386,77.75728172141581,runtime_ham9,3.43,runtime_ham6,79.029,runtime_ham10,55.343999999999994
98,0.843,0.085,49.123999999999995,52.281000000000006,74.47,0.11699999999999999,24.056483882163032,79.34862248786486,59.32740875879059,25.695027678012558,51.94292527624932,67.68562487607157,runtime_ham10,0.843,runtime_ham6,52.281000000000006,runtime_ham8,74.47
99,39.272,199.993,31.366999999999997,0.40399999999999997,54.637,8.943999999999999,81.59667626984127,87.35993072726151,53.06745636914521,25.695027678012558,51.94292527624932,67.68562487607157,runtime_ham6,0.40399999999999997,runtime_ham8,54.637,runtime_ham4,31.366999999999997
100,3.293,56.836999999999996,1.874,16.288,39.108000000000004,199.99599999999998,59.57092591800358,88.47873588379075,29.895993327150403,30.82436313562622,51.94292527624932,74.30913516972983,runtime_ham4,1.874,runtime_ham6,16.288,runtime_ham8,39.108000000000004
101,199.99099999999999,199.942,199.995,199.993,199.989,5.265,105.37564121212122,87.35993072726151,106.09343201640698,35.64371711846936,51.94292527624932,67.68562487607157,runtime_ham6,199.993,runtime_ham8,199.989,runtime_ham9,5.265
102,63.318999999999996,199.99200000000002,199.995,0.243,0.81,29.826999999999998,97.93935808802308,87.35993072726151,123.72863282551641,35.64371711846936,61.644756066817976,67.68562487607157,runtime_ham6,0.243,runtime_ham8,0.81,runtime_ham9,29.826999999999998
103,95.19200000000001,199.993,4.5169999999999995,199.993,199.989,3.2760000000000002,110.26269964270882,83.05379816403278,45.46445586021283,42.3118881289706,51.94292527624932,74.30913516972983,runtime_ham6,199.993,runtime_ham4,4.5169999999999995,runtime_ham8,199.989
104,105.416,199.99,7.6129999999999995,1.32,48.669,0.087,97.91372642135642,79.34862248786486,29.895993327150403,36.36178246962994,51.94292527624932,67.68562487607157,runtime_ham4,7.6129999999999995,runtime_ham6,1.32,runtime_ham8,48.669
105,156.507,131.435,6.032,0.096,27.136999999999997,0.193,124.08995902873457,87.35993072726151,29.895993327150403,42.3118881289706,51.94292527624932,67.68562487607157,runtime_ham4,6.032,runtime_ham6,0.096,runtime_ham8,27.136999999999997
106,117.681,144.776,5.444,0.23199999999999998,22.948,48.731,86.13728612723878,91.06510640342944,49.30885774084645,30.82436313562622,61.644756066817976,74.30913516972983,runtime_ham6,0.23199999999999998,runtime_ham4,5.444,runtime_ham8,22.948
107,0.21100000000000002,199.993,0.166,0.991,9.655,199.995,31.072981250880908,96.4900441231874,39.04405622722072,41.59382277781002,51.94292527624932,74.30913516972983,runtime_ham10,0.21100000000000002,runtime_ham4,0.166,runtime_ham6,0.991
108,199.993,199.995,69.726,14.241,128.165,34.150999999999996,90.88926969197469,96.4900441231874,39.63469356137305,49.20499972361191,84.78761604443426,74.30913516972983,runtime_ham4,69.726,runtime_ham6,14.241,runtime_ham9,34.150999999999996
109,0.904,0.29,29.95,0.223,1.564,199.995,36.67778222222223,96.4900441231874,50.30918519337979,58.560956866469056,51.94292527624932,74.30913516972983,runtime_ham10,0.904,runtime_ham4,29.95,runtime_ham8,1.564
110,133.09799999999998,9.871,199.995,7.707000000000001,199.989,0.247,103.74785194017095,91.06510640342944,36.09788268142614,49.20499972361191,96.07035779479295,74.30913516972983,runtime_ham4,199.995,runtime_ham6,7.707000000000001,runtime_ham9,0.247
111,73.513,199.972,4.399,199.99099999999999,199.99099999999999,199.99599999999998,95.33548391905806,91.06510640342944,41.48105613706775,49.20499972361191,81.61302771363151,74.30913516972983,runtime_ham4,4.399,runtime_ham6,199.99099999999999,runtime_ham9,199.99599999999998
